,url,name,address,field1,field2,field3,field4,field5
1085,https://datacenters.com/involta-green-bay,Involta: Green Bay Data Center,"Green Bay, WI, USA",0 colocation products,175.23 miles to nearest airport,,,
1086,https://datacenters.com/cato-digital-inc-us-east1,"Cato Digital, Inc: us-east1","60 Hudson Street, Hudson Street, New York, NY, USA",0 colocation products,8.7 miles to nearest airport,,,
1087,https://datacenters.com/databank-mci2-pine-ridge,DataBank: MCI2 Pine Ridge Data Center,"10605 West 84th Terrace, Lenexa, KS, USA",31000 sqft total space,11510 sqft colocation space,2 MW total power,0 colocation products,21.75 miles to nearest airport
1088,https://datacenters.com/lumen-portland-1,Lumen: Portland 1 Data Center,"1335 Northwest Northrup Street, Portland, OR, USA",27000 sqft total space,4312 sqft colocation space,0 colocation products,5.6 miles to nearest airport,
1089,https://datacenters.com/databank-den5-centennial-ii,DataBank: DEN5 Centennial II Data Center,"6961 South Quentin Street, Centennial, CO 80112, USA",75000 sqft colocation space,16 MW total power,0 colocation products,20.51 miles to nearest airport,
1090,https://datacenters.com/lumen-portland-2,Lumen: Portland 2 Data Center,"707 SW Washington Ave, Beaverton, OR, USA",4663 sqft total space,1321 sqft colocation space,0 colocation products,12.43 miles to nearest airport,
1091,https://datacenters.com/coresite-mi1-miami,CoreSite: MI1 Miami Data Center,"2115 Northwest 22nd Street, Miami, FL, USA",43000 sqft total space,0 colocation products,3.73 miles to nearest airport,,
1092,https://datacenters.com/edgeconnex-chi01-chicago,EdgeConnex: CHI01 Chicago Data Center,"1800 Nicholas Boulevard, Elk Grove Village, IL, USA",132000 sqft total space,20 MW total power,0 colocation products,2.49 miles to nearest airport,
1093,https://datacenters.com/digital-fortress-downtown-portland-1-ptl,Digital Fortress: Downtown Portland Data Center 1 - (PTL),"511 Southwest 10th Avenue, Portland, OR, USA",10700 sqft total space,6700 sqft colocation space,2.1 MW total power,0 colocation products,6.22 miles to nearest airport
1094,https://datacenters.com/xfernet-los-angeles-wilshire-blvd,Xfernet: Los Angeles Data Center (Wilshire Blvd),"3250 Wilshire Boulevard, Central LA, Los Angeles, CA, USA",1.6 MW total power,0 colocation products,9.95 miles to nearest airport,,
1095,https://datacenters.com/binary-net-lincoln,Binary Net: Lincoln Data Center,"134 South 13th Street, Lincoln, NE, USA",150000 sqft total space,10000 sqft colocation space,1.5 MW total power,0 colocation products,3.73 miles to nearest airport
1096,https://datacenters.com/lunavi-bellingham,Lunavi: Bellingham Data Center,"851 Coho Way, Bellingham, WA, USA",0 colocation products,90.73 miles to nearest airport,,,
1097,https://datacenters.com/dartpoints-north-charleston,DartPoints: North Charleston Data Center,"8480 Palmetto Commerce Pkwy, Ladson, SC 29456, USA",15000 sqft total space,5000 sqft colocation space,0 colocation products,5.6 miles to nearest airport,
1098,https://datacenters.com/edgeconnex-pit01-pittsburgh,EdgeConnex: PIT01 Pittsburgh Data Center,"282 Corliss Street, Pittsburgh, PA 15220, USA",14174 sqft total space,1 MW total power,0 colocation products,9.95 miles to nearest airport,
1099,https://datacenters.com/firstlight-romulus,FirstLight: Romulus Data Center,"7890 Lehigh Crossing, Victor, NY, USA",2000 sqft total space,0 colocation products,12.43 miles to nearest airport,,
1100,https://datacenters.com/equinix-cu4-culpeper,Equinix: CU4 Culpeper Data Center,"18155 Technology Drive, Culpeper, VA, USA",117374 sqft total space,52669 sqft colocation space,25 MW total power,0 colocation products,44.12 miles to nearest airport
1101,https://datacenters.com/colobarn-arizona,ColoBarn: Arizona Data Center,"8905 South Beck Avenue, Tempe, AZ, USA",28000 sqft total space,18000 sqft colocation space,2 MW total power,0 colocation products,7.46 miles to nearest airport
1102,https://datacenters.com/lumen-las-vegas-1,Lumen: Las Vegas 1 Data Center,"1 Aerojet Way, North Las Vegas, NV, USA",37500 sqft total space,3230 sqft colocation space,0 colocation products,10.57 miles to nearest airport,
1103,https://datacenters.com/meta-inc-stanton-springs,"Meta, Inc.: Stanton Springs Data Center","Stanton Springs Data Center, Social Circle, GA, USA",0 colocation products,8.13 miles to nearest airport,,,
1104,https://datacenters.com/colohouse-new-york,Colohouse: New York Data Center,"1 Ramland Rd, Orangeburg, New York, USA",230000 sqft total space,230000 sqft colocation space,5 MW total power,0 colocation products,18.59 miles to nearest airport
1105,https://datacenters.com/fogo-solutions-carrollton-ga,"FOGO Solutions: Carrollton, GA","Carrollton, GA, USA",9500 sqft total space,5500 sqft colocation space,1 MW total power,0 colocation products,37.29 miles to nearest airport
1106,https://datacenters.com/latitude-sh-los-angeles,Latitude.sh: Los Angeles,"900 N Alameda St ste 200, Los Angeles, CA, USA",0 colocation products,12.43 miles to nearest airport,,,
1107,https://datacenters.com/hivelocity-725-s-wells-st,Hivelocity: 725 S. Wells St. Data Center,"725 South Wells Street, Chicago, IL, USA",6000 sqft colocation space,.6 MW total power,0 colocation products,15.54 miles to nearest airport,
1108,https://datacenters.com/latitude-sh-miami,Latitude.sh: Miami,"36 NE 2nd St ste 400, Miami, FL, USA",0 colocation products,5.6 miles to nearest airport,,,
1109,https://datacenters.com/scalematrix-seattle-us-west-02,ScaleMatrix: Seattle Data Center US-West 02,"1023 39th Avenue Southeast, Puyallup, WA, USA",200000 sqft total space,100 MW total power,0 colocation products,19.89 miles to nearest airport,
1110,https://datacenters.com/fogo-solutions-new-orleans-la,"FOGO Solutions: New Orleans, LA","935 Gravier Street 10th floor, New Orleans, LA 70112, USA",21000 sqft total space,7000 sqft colocation space,0.35 MW total power,0 colocation products,11.19 miles to nearest airport
1111,https://datacenters.com/racksquared-columbus-oh,Racksquared Data Center: Columbus OH Data Center,"325 East Spring Street, Columbus, OH, USA",4000 sqft colocation space,0 colocation products,5.6 miles to nearest airport,,
1112,https://datacenters.com/tierpoint-bethlehem-d2cfea31-6b65-432e-9963-86d10eb89730,TierPoint: Bethlehem Data Center,"3864 Courtney Street ste 130, Bethlehem, PA 18017, USA",25000 sqft total space,12000 sqft colocation space,0 colocation products,54.69 miles to nearest airport,
1113,https://datacenters.com/inap-dallas-1,INAP: Dallas 1 Data Center,"1221 Coit Road, Plano, TX, USA",55000 sqft total space,55000 sqft colocation space,0 colocation products,17.4 miles to nearest airport,
1114,https://datacenters.com/edgeconnex-mem01-memphis,EdgeConnex: MEM01 Memphis Data Center,"4005 S Mendenhall Rd #6, Memphis, TN 38115, USA",16700 sqft total space,1.5 MW total power,0 colocation products,4.98 miles to nearest airport,
1115,https://datacenters.com/zenlayer-nyc1-new-york,Zenlayer: NYC1 New York Data Center,"60 Hudson St, New York, NY 10013, USA",0 colocation products,8.7 miles to nearest airport,,,
1116,https://datacenters.com/colocation-america-phillydc1-philadelphia,Colocation America: PhillyDC1 - Philadelphia Data Center,"9999 Hamilton Blvd, Breinigsville, PA, USA",250000 sqft total space,90000 sqft colocation space,0 colocation products,50.96 miles to nearest airport,
1117,https://datacenters.com/colocrossing-sj1-san-jose,ColoCrossing: SJ1 - San Jose Data Center,"Energy Group Networks, Kenneth Street, Santa Clara, CA, USA",309000 sqft total space,10 MW total power,0 colocation products,1.87 miles to nearest airport,
1118,https://datacenters.com/prime-prime-phoenix-lower-buckeye-4,Prime Data Centers: Prime Phoenix - Lower Buckeye #4,"11753 West Lower Buckeye Road, Avondale, AZ, USA",264000 sqft total space,128000 sqft colocation space,48 MW total power,0 colocation products,18.02 miles to nearest airport
1119,https://datacenters.com/flexential-portland-hillsboro-4,Flexential: Portland - Hillsboro 4 Data Center,"4915 NE Starr Blvd, Hillsboro, OR, USA",138000 sqft total space,138000 sqft colocation space,18 MW total power,0 colocation products,
1120,https://datacenters.com/deft-silicon-valley-ca,"Deft, a Summit company: Silicon Valley, CA Data Center","2820 Northwestern Parkway, Santa Clara, CA 95051, USA",38000 sqft colocation space,0 colocation products,2.49 miles to nearest airport,,
1121,https://datacenters.com/amazon-aws-iad24-manassas,Amazon AWS: IAD24 Manassas,"7610 Mason King Ct, Manassas, VA, USA",23000 sqft total space,0 colocation products,11.19 miles to nearest airport,,
1122,https://datacenters.com/china-telecom-cyxtera-sc4-sc5-sc9,"China Telecom: Cyxtera SC4, SC5, SC9 Data Center","4650 Old Ironsides Dr, Santa Clara, CA 95054, USA",0 colocation products,3.73 miles to nearest airport,,,
1123,https://datacenters.com/mod-mission-critical-ny1-telehouse-new-york-pop,MOD Mission Critical: NY1 - Telehouse New York Data Center PoP,"85 10th Avenue, New York, NY, USA",635000 sqft total space,60000 sqft colocation space,4.15 MW total power,0 colocation products,6.84 miles to nearest airport
1124,https://datacenters.com/meta-inc-dekalb,"Meta, Inc.: DeKalb Data Center","1510 E Gurler Rd, DeKalb, Illinois 60115, USA",0 colocation products,3.01 miles to nearest airport,,,
1125,https://datacenters.com/latitude-sh-new-york,Latitude.sh: New York,"60 Hudson St rm 1215, Trenton, NJ, USA",0 colocation products,34.8 miles to nearest airport,,,
1126,https://datacenters.com/edgeconnex-svc01-santa-clara,EdgeConnex: SVC01 Santa Clara Data Center,"1700 Richard Avenue, Santa Clara, CA, USA",19800 sqft total space,1.8 MW total power,0 colocation products,1.25 miles to nearest airport,
1127,https://datacenters.com/enzu-aus1-austin,Enzu: AUS1 Austin Data Center,"7620 Metro Center Dr, Austin, TX, USA",0 colocation products,1.87 miles to nearest airport,,,
1128,https://datacenters.com/tierpoint-new-york-hw2-hawthorne,TierPoint: New York - HW2 Hawthorne Data Center,"17 Skyline Drive, Hawthorne, NY, USA",172000 sqft total space,13500 sqft colocation space,0 colocation products,21.13 miles to nearest airport,
1129,https://datacenters.com/limestone-networks-lax1-los-angeles,Limestone Networks: LAX1 Los Angeles Data Center,"44 North Douglas Street, El Segundo, CA, USA",0 colocation products,1.87 miles to nearest airport,,,
1130,https://datacenters.com/neutron-colocation-coeur-d-alene,Neutron Colocation: Coeur d' Alene Data Center,"600 West Appleway Avenue, Coeur d'Alene, ID, USA",6000 sqft total space,3000 sqft colocation space,0 colocation products,257.87 miles to nearest airport,
1131,https://datacenters.com/lumen-san-bernardino-1,Lumen: San Bernardino 1 Data Center,"5705 Industrial Parkway, San Bernardino, CA, USA",20000 sqft total space,1140 sqft colocation space,0 colocation products,62.14 miles to nearest airport,
1132,https://datacenters.com/lumen-wilmington-1,Lumen: Wilmington 1 Data Center,"1603 Jessup Street, Wilmington, DE, USA",15000 sqft total space,1228 sqft colocation space,0 colocation products,18.02 miles to nearest airport,
1133,https://datacenters.com/lumen-louisville-3,Lumen: Louisville 3 Data Center,"332 West Broadway, Louisville, KY, USA",10495 sqft total space,1598 sqft colocation space,0 colocation products,4.98 miles to nearest airport,
1134,https://datacenters.com/mod-mission-critical-at1-drt-atl14-pop,MOD Mission Critical: AT1 - DRT ATL14 Data Center PoP,"250 Williams Street Northwest, Atlanta, GA, USA",33000 sqft colocation space,0 colocation products,8.08 miles to nearest airport,,
1135,https://datacenters.com/leaseweb-washington-wdc-02,LeaseWeb: Washington WDC-02 Data Center,"Historic District, 11680 Hayden Rd, Manassas, VA 20109, USA",.25 MW total power,0 colocation products,12.43 miles to nearest airport,,
1136,https://datacenters.com/digital-realty-chicago-ord14,Digital Realty: Chicago ORD14 Data Center,"9377 Grand Avenue, Franklin Park, IL 60131, USA",179100 sqft total space,20 MW total power,0 colocation products,3.73 miles to nearest airport,
1137,https://datacenters.com/epsilon-telecommunications-new-york,Epsilon Telecommunications: New York Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",0 colocation products,8.7 miles to nearest airport,,,
1138,https://datacenters.com/china-telecom-coresite-sv7,China Telecom: Coresite SV7 Data Center,"3020 Coronado Dr, Santa Clara, CA 95054, USA",0 colocation products,2.49 miles to nearest airport,,,
1139,https://datacenters.com/segra-kannapolis,Segra: Kannapolis Data Center,"465 Charles Babbage Lane, Kannapolis, NC, USA",50000 sqft total space,15216 sqft colocation space,2.5 MW total power,0 colocation products,26.72 miles to nearest airport
1140,https://datacenters.com/leaseweb-new-york-nyc-01,LeaseWeb: New York NYC-01 Data Center,"3003 Woodbridge Ave, Edison, NJ, USA",830000 sqft total space,48 MW total power,0 colocation products,14.3 miles to nearest airport,
1141,https://datacenters.com/databank-ind1-downtown-indianapolis,DataBank: IND1 Downtown Indianapolis Data Center,"731 West Henry Street, Indianapolis, IN, USA",54000 sqft total space,16950 sqft colocation space,2.1 MW total power,0 colocation products,6.84 miles to nearest airport
1142,https://datacenters.com/tierpoint-charlotte-north-myers,TierPoint: Charlotte - North Myers Data Center,"125 North Myers Street, Charlotte, NC, USA",30600 sqft total space,7500 sqft colocation space,2 MW total power,0 colocation products,5.6 miles to nearest airport
1143,https://datacenters.com/lumen-santa-barbara-1,Lumen: Santa Barbara 1 Data Center,"122 Helena Ave, Santa Barbara, CA, USA",15900 sqft total space,5247 sqft colocation space,0 colocation products,80.16 miles to nearest airport,
1144,https://datacenters.com/coresite-sv8-silicon-valley,CoreSite: SV8 Silicon Valley Data Center,"3035 Stender Way, Santa Clara, CA, USA",162000 sqft total space,0 colocation products,2.49 miles to nearest airport,,
1145,https://datacenters.com/databank-slc3-granite-point,DataBank: SLC3 Granite Point Data Center,"14926 Pony Express Rd, Bluffdale, Salt Lake, UT, USA",85000 sqft total space,55780 sqft colocation space,6.3 MW total power,0 colocation products,21.13 miles to nearest airport
1146,https://datacenters.com/quadranet-chicago,QuadraNet: Chicago Data Center,"1905 Lunt Avenue, Elk Grove Village, IL, USA",114457 sqft total space,0 colocation products,2.49 miles to nearest airport,,
1147,https://datacenters.com/hopone-cherryroad-dca2-mclean,HopOne @CherryRoad: DCA2 McLean Data Center,"8201 Greensboro Drive, Tysons, VA, USA",1230 sqft colocation space,0.125 MW total power,0 colocation products,11.19 miles to nearest airport,
1148,https://datacenters.com/breezehost-io-charlotte,BreezeHost.io: Charlotte,"3101 International Airport Drive, Charlotte, NC, USA",45000 sqft total space,15000 sqft colocation space,2.5 MW total power,0 colocation products,1.79 miles to nearest airport
1149,https://datacenters.com/latitude-sh-chicago,Latitude.sh: Chicago,"2200 Busse Rd, Elk Grove Village, IL, USA",0 colocation products,3.11 miles to nearest airport,,,
1150,https://datacenters.com/cybernest-cybernest-dallas,CyberNest: CyberNest Dallas,"400 S Akard St, Dallas, TX 75202, USA",0 colocation products,15.54 miles to nearest airport,,,
1151,https://datacenters.com/data-canopy-dallas-carrollton,Data Canopy: Dallas (Carrollton),"1649 West Frankford Road, Carrollton, TX, USA",670000 sqft total space,400000 sqft colocation space,60 MW total power,0 colocation products,8.7 miles to nearest airport
1152,https://datacenters.com/lumen-bandon-1,Lumen: Bandon 1 Data Center,"96614 Wickizer Way, Bandon, OR, USA",10000 sqft total space,2906 sqft colocation space,0 colocation products,306.96 miles to nearest airport,
1153,https://datacenters.com/amazon-aws-fadeley-iii,Amazon AWS: Fadeley III,"24178 Upper Woodside Ln, Dulles, VA 20166, USA",180000 sqft total space,32 MW total power,0 colocation products,3.11 miles to nearest airport,
1154,https://datacenters.com/flexential-nashville-brentwood,Flexential: Nashville - Brentwood Data Center,"7100 Commerce Way suite 25, Brentwood, TN 37027, USA",19150 sqft total space,12500 sqft colocation space,1.49 MW total power,0 colocation products,11.81 miles to nearest airport
1155,https://datacenters.com/mod-mission-critical-bnd1-one-neck-pop,MOD Mission Critical: BND1 - One Neck Data Center PoP,"20845 Sockeye Place, Bend, OR, USA",30000 sqft total space,0 colocation products,237.37 miles to nearest airport,,
1156,https://datacenters.com/lumen-metairie-1,Lumen: Metairie 1 Data Center,"3220 Lausat Street, Metairie, LA, USA",20000 sqft total space,1270 sqft colocation space,0 colocation products,5.6 miles to nearest airport,
1157,https://datacenters.com/colocation-america-phillydc2-philadelphia,Colocation America: PhillyDC2 - Philadelphia Data Center,"1000 Adams Ave, Eagleville, PA, USA",30000 sqft total space,8000 sqft colocation space,0 colocation products,19.27 miles to nearest airport,
1158,https://datacenters.com/netdepot-netdepot-spring-tx,"NETdepot: NETdepot - Spring, TX","2626 Spring Cypress Road, Spring, TX 77388, USA",0 colocation products,,,,
1159,https://datacenters.com/amazon-aws-iad67-ashburn,Amazon AWS: IAD67 Ashburn,"43940 Digital Loudoun Plaza, Ashburn, VA, USA",0 colocation products,3.73 miles to nearest airport,,,
1160,https://datacenters.com/zenlayer-lax5-los-angeles,Zenlayer: LAX5 Los Angeles Data Center,"600 W 7th St, Los Angeles, CA, USA",0 colocation products,11.19 miles to nearest airport,,,
1161,https://datacenters.com/fogo-solutions-atlanta-ga,"FOGO Solutions: Atlanta, GA","56 Marietta St NW, Atlanta, GA 30303, USA",0 colocation products,8.08 miles to nearest airport,,,
1162,https://datacenters.com/data-canopy-louisville,Data Canopy: Louisville,"1208 Quality Choice Place, Louisville, KY 40210, USA",8130 sqft colocation space,2 MW total power,0 colocation products,4.35 miles to nearest airport,
1163,https://datacenters.com/atlantic-net-dallas,Atlantic.net: Dallas Data Center,"2323 Bryan Street, Dallas, TX, USA",230000 sqft total space,118000 sqft colocation space,4.5 MW total power,0 colocation products,15.54 miles to nearest airport
1164,https://datacenters.com/rack59-oklahoma,RACK59 Data Center: Oklahoma Data Center,"7725 West Reno Avenue, Oklahoma City, Oklahoma, USA",250000 sqft total space,15000 sqft colocation space,40 MW total power,0 colocation products,5.6 miles to nearest airport
1165,https://datacenters.com/ntt-communications-ashburn-va1-virginia,NTT Communications: Ashburn VA1 Virginia Data Center,"21715 Filigree Court, Ashburn, VA, USA",150000 sqft total space,18944.48 sqft colocation space,14 MW total power,0 colocation products,4.35 miles to nearest airport
1166,https://datacenters.com/mod-mission-critical-po1-pittock-bldg-1547-portland-pop,MOD Mission Critical: PO1 - Pittock Bldg 1547 Portland Data Center PoP,"921 Southwest Washington Street, Portland, OR, USA",302262 sqft total space,81906 sqft colocation space,8 MW total power,0 colocation products,6.22 miles to nearest airport
1167,https://datacenters.com/psychz-networks-chicago,Psychz Networks: Chicago Data Center,"600 South Federal Street, Chicago, IL, USA",142000 sqft total space,10 MW total power,1 colocation products,15.54 miles to nearest airport,
1168,https://datacenters.com/amazon-aws-bethlehem-technology-park-dc19,Amazon AWS: Bethlehem Technology Park DC19,"Historic District, 8148 Bethlehem Road, Manassas, VA 20109, USA",147530 sqft total space,0 colocation products,11.81 miles to nearest airport,,
1169,https://datacenters.com/firstlight-lebanon,FirstLight: Lebanon Data Center,"16 Cavendish Court, Lebanon, NH, USA",0 colocation products,109.99 miles to nearest airport,,,
1170,https://datacenters.com/element-critical-silicon-valley-one,Element Critical: Silicon Valley One Data Center,"1360 Kifer Road, Sunnyvale, CA, USA",96100 sqft total space,80000 sqft colocation space,7 MW total power,0 colocation products,3.11 miles to nearest airport
1171,https://datacenters.com/dartpoints-baton-rouge-1,DartPoints: Baton Rouge Data Center 1,"7127 Florida Boulevard, Baton Rouge, LA, USA",27000 sqft total space,0 colocation products,5.6 miles to nearest airport,,
1172,https://datacenters.com/cogent-communications-pasadena,Cogent Communications: Pasadena Data Center,"2947 Bradley Street, Pasadena, CA, USA",48627 sqft total space,48627 sqft colocation space,0 colocation products,23.62 miles to nearest airport,
1173,https://datacenters.com/mod-mission-critical-au1-data-foundry-pop,MOD Mission Critical: AU1 - Data Foundry Data Center PoP,"7401 East Ben White Boulevard, Austin, TX, USA",40000 sqft total space,0 colocation products,1.87 miles to nearest airport,,
1174,https://datacenters.com/itel-networks-inc-detroit-clay-st,iTel Networks Inc.: Detroit Clay St Data Center,"1545 Clay Street, Detroit, MI, USA",0 colocation products,18.65 miles to nearest airport,,,
1175,https://datacenters.com/managedway-detroit-tym2,ManagedWay: Detroit Data Center TYM2,"600 Executive Drive, Troy, MI, USA",50000 sqft total space,25000 sqft colocation space,4 MW total power,0 colocation products,30 miles to nearest airport
1176,https://datacenters.com/ascent-data-90-beta-drive-pittsburgh,Ascent Data: 90 Beta Drive - Pittsburgh Data Center,"90 Beta Drive, Pittsburgh, PA, USA",0 colocation products,19.27 miles to nearest airport,,,
1177,https://datacenters.com/prime-prime-chicago-1501-midway-ct,Prime Data Centers: Prime Chicago - 1501 Midway Ct.,"1501 Midway Ct, Elk Grove Village, IL, USA",354000 sqft total space,156000 sqft colocation space,54 MW total power,0 colocation products,4.35 miles to nearest airport
1178,https://datacenters.com/inap-new-york-2,INAP: New York 2 Data Center,"375 Pearl Street, New York, NY, USA",54000 sqft total space,54000 sqft colocation space,20 MW total power,0 colocation products,12.4 miles to nearest airport
1179,https://datacenters.com/digital-realty-northern-virginia-acc7,Digital Realty: Northern Virginia ACC7 Data Center,"21625 Gresham Drive, Ashburn, VA, USA",446000 sqft total space,34.5 MW total power,0 colocation products,5.0 miles to nearest airport,
1180,https://datacenters.com/qts-new-albany-1,QTS Data Centers: New Albany 1 Data Center,"1235 Beech Road Southwest, New Albany, OH, USA",0 colocation products,8.27 miles to nearest airport,,,
1181,https://datacenters.com/mod-mission-critical-dc1-dc1-pop,MOD Mission Critical: DC1 - DC1 Data Center PoP,"21711 Filigree Court, Ashburn, VA, USA",43356 sqft total space,19935 sqft colocation space,0 colocation products,4.39 miles to nearest airport,
1182,https://datacenters.com/mod-mission-critical-at2-flexential-alpharetta-pop,MOD Mission Critical: AT2 - Flexential Alpharetta Data Center PoP,"12655 Edison Drive, Alpharetta, GA, USA",142475 sqft total space,10000 sqft colocation space,6 MW total power,0 colocation products,32.32 miles to nearest airport
1183,https://datacenters.com/lumen-broadview-1,Lumen: Broadview 1 Data Center,"2101 Roberts Drive, Broadview, IL, USA",60000 sqft total space,8917 sqft colocation space,0 colocation products,8.7 miles to nearest airport,
1184,https://datacenters.com/edgeconnex-nor01-norfolk,EdgeConnex: NOR01 Norfolk Data Center,"3800 Village Ave suite c, Norfolk, Virginia 23502, USA",19619 sqft total space,.75 MW total power,0 colocation products,2.49 miles to nearest airport,
1185,https://datacenters.com/dartpoints-columbia,DartPoints: Columbia Data Center,"1000 Catawba Street ste 180, Columbia, SC 29201, USA",15000 sqft total space,5000 sqft colocation space,0 colocation products,85.13 miles to nearest airport,
1186,https://datacenters.com/lumen-manchester-1,Lumen: Manchester 1 Data Center,"19700 CA-1, Manchester, CA, USA",10000 sqft total space,1768 sqft colocation space,0 colocation products,116.82 miles to nearest airport,
1187,https://datacenters.com/cogent-communications-vienna,Cogent Communications: Vienna Data Center,"1921 Gallows Rd, Vienna, VA, USA",225988 sqft total space,6349 sqft colocation space,0 colocation products,10.57 miles to nearest airport,
1188,https://datacenters.com/lunavi-den1-denver,Lunavi: DEN1 Denver Data Center,"4300 Brighton Blvd, Denver, CO, USA",0 colocation products,16.16 miles to nearest airport,,,
1189,https://datacenters.com/leaseweb-dallas-dal-13,LeaseWeb: Dallas DAL-13 Data Center,"1950 North Stemmons Freeway, Dallas, TX 75207, USA",13000 sqft colocation space,2.25 MW total power,0 colocation products,14.3 miles to nearest airport,
1190,https://datacenters.com/segra-raleigh,Segra: Raleigh Data Center,"2100 Garner Station Boulevard, Raleigh, NC, USA",50000 sqft total space,7800 sqft colocation space,2.5 MW total power,0 colocation products,12.43 miles to nearest airport
1191,https://datacenters.com/vantage-va2-ashburn-campus,Vantage Data Centers: VA2 Ashburn Data Center Campus,"22435 Glenn Drive, Sterling, VA 20164, USA",80000 sqft total space,80000 sqft colocation space,96 MW total power,0 colocation products,3.46 miles to nearest airport
1192,https://datacenters.com/hivelocity-ord1-chicago,Hivelocity: ORD1 Chicago Data Center,"350 East Cermak Road, Chicago, IL, USA",0 colocation products,16.78 miles to nearest airport,,,
1193,https://datacenters.com/mod-mission-critical-mor1-flexential-morrisville-pop,MOD Mission Critical: MOR1 - Flexential Morrisville Data Center PoP,"5150 McCrimmon Parkway, Morrisville, NC, USA",99976 sqft total space,15500 sqft colocation space,4.31 MW total power,0 colocation products,2.49 miles to nearest airport
1194,https://datacenters.com/mod-mission-critical-eve1-ziply-everett-wa-pop,MOD Mission Critical: EVE1 - Ziply Everett WA Data Center PoP,"426 East Casino Road, Everett, WA, USA",0 colocation products,32.32 miles to nearest airport,,,
1195,https://datacenters.com/prov-net-irontrust-networks-boston-north,Prov.net/IronTrust Networks: Boston North,"187 Billerica Road, Chelmsford, MA, USA",8000 sqft total space,5000 sqft colocation space,1.0 MW total power,0 colocation products,
1196,https://datacenters.com/inoc-downtown-alb1,INOC Data Centers: Downtown Data Center - ALB1,"80 State Street, Albany, NY, USA",4000 sqft total space,.4 MW total power,0 colocation products,6.8 miles to nearest airport,
1197,https://datacenters.com/hivelocity-albany,Hivelocity: Albany Data Center,"175 Old Loudon Road, Latham, NY, USA",11200 sqft total space,0 colocation products,1.87 miles to nearest airport,,
1198,https://datacenters.com/latitude-sh-dallas,Latitude.sh: Dallas,"1950 N Stemmons Fwy #1032, Dallas, TX, USA",0 colocation products,14.3 miles to nearest airport,,,
1199,https://datacenters.com/china-telecom-ny8,China Telecom: NY8 Data Center,"60 Hudson Street, New York, NY 10013, USA",0 colocation products,8.12 miles to nearest airport,,,
1200,https://datacenters.com/colocation-northwest-bellevue,Colocation Northwest: Bellevue Data Center,"15400 Southeast 30th Place, Bellevue, WA, USA",7000 sqft total space,6400 sqft colocation space,1.0 MW total power,0 colocation products,11.81 miles to nearest airport
1201,https://datacenters.com/firstlight-burlington,FirstLight: Burlington Data Center,"45 Krupp Drive, Williston, VT, USA",20000 sqft total space,0 colocation products,1.87 miles to nearest airport,,
1202,https://datacenters.com/colocation-america-phillydc3-philadelphia,Colocation America: PhillyDC3 - Philadelphia Data Center,"3949 Schelden Circle, Bethlehem, PA, USA",28000 sqft total space,0 colocation products,83.27 miles to nearest airport,,
1203,https://datacenters.com/opus-interactive-dallas,Opus Interactive: Dallas Data Center,"400 South Akard Street, Dallas, TX, USA",130000 sqft colocation space,28.8 MW total power,0 colocation products,15.54 miles to nearest airport,
1204,https://datacenters.com/colocrossing-la1-los-angeles,ColoCrossing: LA1 - Los Angeles Data Center,"530 West 6th Street, Los Angeles, CA, USA",50000 sqft total space,27 MW total power,0 colocation products,11.19 miles to nearest airport,
1205,https://datacenters.com/colocrossing-ga1-atlanta,ColoCrossing: GA1 - Atlanta Data Center,"1130 Powers Ferry Place, Marietta, GA, USA",10000 sqft total space,1.6 MW total power,0 colocation products,19.89 miles to nearest airport,
1206,https://datacenters.com/hudsonix-60-hudson-nyc,HudsonIX: 60 Hudson NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",120000 sqft total space,15 MW total power,0 colocation products,8.7 miles to nearest airport,
1207,https://datacenters.com/china-telecom-cyxtera-la1,China Telecom: Cyxtera LA1 Data Center,"200 N Nash St, El Segundo, CA 90245, USA",0 colocation products,1.87 miles to nearest airport,,,
1208,https://datacenters.com/vultr-los-angeles,Vultr: Los Angeles,"Los Angeles, CA, USA",0 colocation products,11.81 miles to nearest airport,,,
1209,https://datacenters.com/databank-msp1-west-twin-cities,DataBank: MSP1 West Twin Cities Data Center,"7700 France Ave S, Edina, MN, USA",26240 sqft colocation space,1.35 MW total power,0 colocation products,5.6 miles to nearest airport,
1210,https://datacenters.com/lumen-modesto-1,Lumen: Modesto 1 Data Center,"1224 13th Street, Modesto, CA, USA",3406 sqft total space,1124 sqft colocation space,0 colocation products,75.19 miles to nearest airport,
1211,https://datacenters.com/databank-slc4-granite-point,DataBank: SLC4 Granite Point Data Center,"14860 Pony Express Road, Riverton, UT, USA",20740 sqft colocation space,2.75 MW total power,0 colocation products,21.13 miles to nearest airport,
1212,https://datacenters.com/h5-philadelphia,H5 Data Centers: Philadelphia Data Center,"1500 Spring Garden Street, Philadelphia, PA, USA",72000 sqft total space,0 colocation products,6.84 miles to nearest airport,,
1213,https://datacenters.com/lunavi-westin-seattle,Lunavi: Westin Seattle Data Center,"2001 6th Avenue, Seattle, WA, USA",.56 MW total power,0 colocation products,11.2 miles to nearest airport,,
